#Variables 35
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 70
Offset 0.0
[2, 32, 35] -45.0
[1, 22, 29] -69.0
[3, 12, 28] 37.0
[2, 24, 30] 94.0
[13, 24, 34] -29.0
[19, 25, 32] -13.0
[1, 15, 31] -17.0
[7, 11, 12] -91.0
[7, 15, 27] -92.0
[5, 16, 31] 2.0
[4, 13, 31] -99.0
[9, 19, 23] 11.0
[12, 18, 25] -28.0
[15, 25, 29] -4.0
[16, 26, 32] -85.0
[14, 25, 28] -23.0
[11, 17, 23] -17.0
[10, 12, 23] 59.0
[2, 6, 29] 40.0
[8, 13, 32] 60.0
[3, 23, 34] 0.0
[10, 26, 34] -5.0
[8, 26, 34] -70.0
[1, 6, 33] 62.0
[19, 30, 33] -71.0
[7, 10, 33] -86.0
[20, 31, 34] -22.0
[2, 15, 29] -63.0
[3, 14, 31] -31.0
[6, 30, 31] 42.0
[4, 6, 22] 75.0
[15, 24, 30] -73.0
[4, 22, 30] 85.0
[9, 25, 29] -11.0
[8, 13, 31] -85.0
[28, 30, 34] -66.0
[14, 19, 20] 0.0
[3, 16, 17] -22.0
[4, 16, 35] -38.0
[20, 27, 30] 61.0
[23, 29, 32] -4.0
[4, 17, 34] 44.0
[8, 23, 32] 83.0
[19, 26, 27] 31.0
[15, 29, 30] 0.0
[14, 23, 33] -96.0
[4, 27, 32] -54.0
[8, 10, 27] -88.0
[10, 13, 24] 33.0
[26, 34, 35] 93.0
[1, 13, 24] 39.0
[5, 22, 23] 91.0
[4, 21, 22] 84.0
[6, 10, 19] 1.0
[19, 24, 34] 40.0
[1, 9, 16] -99.0
[12, 20, 24] -19.0
[2, 4, 35] -97.0
[13, 32, 33] -90.0
[9, 31, 35] -55.0
[8, 16, 31] 99.0
[28, 31, 34] 61.0
[9, 20, 30] 22.0
[1, 26, 35] -35.0
[19, 26, 35] 50.0
[9, 16, 27] -38.0
[21, 32, 33] -87.0
[5, 22, 30] -27.0
[4, 21, 24] -72.0
[1, 2, 30] -15.0
