#Variables 20
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 70
Offset 0.0
[11, 17, 20] -52.0
[4, 6, 11] 99.0
[2, 10, 11] 46.0
[5, 7, 10] 53.0
[4, 16, 17] 28.0
[14, 15, 17] -14.0
[5, 10, 18] 67.0
[3, 7, 10] -54.0
[10, 13, 14] 23.0
[5, 18, 19] 94.0
[8, 10, 15] -55.0
[3, 10, 11] 13.0
[4, 8, 17] -18.0
[5, 9, 13] 89.0
[6, 10, 19] -93.0
[10, 18, 20] -52.0
[9, 12, 16] -43.0
[9, 10, 12] 77.0
[8, 13, 15] -33.0
[5, 9, 10] 10.0
[3, 6, 10] -73.0
[7, 15, 16] -48.0
[2, 8, 15] -66.0
[1, 7, 13] -93.0
[3, 11, 12] -17.0
[3, 9, 14] 48.0
[8, 9, 12] 14.0
[2, 9, 11] 57.0
[2, 6, 18] -45.0
[4, 7, 19] -93.0
[7, 10, 13] -10.0
[5, 6, 12] 30.0
[10, 16, 20] 89.0
[5, 10, 17] -46.0
[6, 17, 20] -38.0
[1, 8, 20] 79.0
[7, 9, 20] 64.0
[3, 11, 20] -70.0
[4, 12, 18] 58.0
[3, 8, 17] 47.0
[1, 4, 17] 39.0
[7, 9, 14] -53.0
[1, 14, 18] 3.0
[9, 17, 19] 4.0
[2, 7, 11] -13.0
[2, 14, 20] 17.0
[3, 10, 20] 41.0
[4, 16, 19] -56.0
[7, 12, 20] 55.0
[4, 5, 16] 45.0
[1, 8, 12] -28.0
[2, 6, 9] 3.0
[1, 2, 5] -81.0
[5, 13, 16] 15.0
[4, 13, 18] 14.0
[3, 5, 20] 40.0
[12, 16, 18] -99.0
[2, 5, 18] 9.0
[5, 15, 18] 17.0
[1, 12, 13] -45.0
[11, 12, 16] 86.0
[5, 8, 10] -22.0
[5, 14, 19] -73.0
[6, 8, 11] 25.0
[3, 4, 16] -86.0
[5, 14, 20] -99.0
[2, 4, 5] 34.0
[2, 6, 8] 49.0
[12, 15, 18] -83.0
[8, 13, 18] -80.0
