#Variables 30
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 70
Offset 0.0
[19, 23, 27] -50.0
[10, 19, 22] 8.0
[20, 24, 30] -53.0
[8, 13, 19] 48.0
[18, 22, 28] 71.0
[1, 15, 26] -33.0
[2, 4, 8] -65.0
[14, 21, 23] -83.0
[12, 17, 19] 94.0
[1, 3, 17] 20.0
[3, 23, 30] -24.0
[5, 21, 29] 90.0
[4, 17, 19] 86.0
[10, 21, 27] 98.0
[5, 7, 11] 11.0
[2, 5, 27] -3.0
[11, 17, 20] -59.0
[4, 27, 28] -98.0
[2, 8, 18] -78.0
[4, 19, 20] 51.0
[8, 11, 16] 11.0
[10, 24, 30] -50.0
[8, 25, 28] 70.0
[11, 12, 20] 61.0
[3, 6, 16] 67.0
[3, 16, 17] 48.0
[6, 8, 10] 99.0
[15, 16, 24] -74.0
[13, 19, 23] -70.0
[4, 10, 12] 13.0
[2, 24, 27] 97.0
[9, 21, 23] -9.0
[19, 25, 26] -34.0
[10, 22, 25] -42.0
[6, 9, 26] -98.0
[11, 20, 21] -74.0
[16, 17, 26] -20.0
[2, 6, 24] -55.0
[3, 18, 19] -86.0
[3, 9, 22] -89.0
[12, 13, 19] 61.0
[2, 11, 20] -37.0
[14, 20, 23] 55.0
[2, 23, 26] -27.0
[7, 24, 28] 78.0
[4, 6, 18] 67.0
[1, 6, 24] -16.0
[3, 13, 26] 99.0
[11, 14, 20] 79.0
[8, 11, 17] 53.0
[10, 21, 24] 91.0
[5, 11, 21] 35.0
[2, 8, 22] -57.0
[10, 16, 21] -88.0
[2, 12, 14] -54.0
[9, 13, 16] 66.0
[22, 27, 28] -59.0
[17, 26, 27] -78.0
[10, 19, 30] -96.0
[6, 8, 27] 10.0
[17, 19, 25] -30.0
[4, 7, 20] -59.0
[9, 14, 19] 85.0
[2, 11, 25] -89.0
[3, 5, 26] 90.0
[8, 27, 29] -49.0
[24, 28, 30] -83.0
[4, 15, 20] 82.0
[12, 28, 30] -18.0
[1, 9, 26] 95.0
