#Variables 30
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 70
Offset 0.0
[11, 13, 25] 80.0
[16, 17, 25] 7.0
[16, 26, 27] 100.0
[2, 3, 24] 59.0
[8, 22, 23] -64.0
[14, 24, 25] -83.0
[3, 19, 21] -76.0
[17, 18, 23] -98.0
[10, 21, 22] -91.0
[4, 14, 19] -47.0
[3, 12, 23] -29.0
[3, 24, 29] -80.0
[11, 18, 23] 1.0
[10, 15, 19] 52.0
[5, 24, 29] -66.0
[8, 21, 27] -15.0
[19, 23, 30] -63.0
[1, 7, 30] 35.0
[1, 25, 27] 26.0
[4, 5, 26] 96.0
[1, 14, 30] -2.0
[10, 24, 29] -86.0
[12, 15, 30] 34.0
[2, 12, 13] 76.0
[2, 13, 23] -39.0
[8, 20, 29] -88.0
[5, 13, 26] -14.0
[9, 27, 28] 42.0
[2, 5, 21] 54.0
[6, 19, 21] 36.0
[5, 15, 30] 73.0
[16, 17, 21] -80.0
[3, 18, 20] -26.0
[4, 7, 29] -43.0
[10, 11, 17] -43.0
[10, 14, 25] -45.0
[14, 20, 21] 8.0
[11, 22, 28] 37.0
[1, 17, 25] 66.0
[8, 28, 29] -17.0
[1, 2, 6] -47.0
[1, 16, 18] 64.0
[2, 10, 29] -32.0
[1, 22, 27] -31.0
[1, 12, 19] -47.0
[5, 10, 18] -90.0
[11, 18, 24] -68.0
[3, 10, 24] -10.0
[2, 27, 29] 10.0
[9, 28, 29] 16.0
[2, 6, 13] -85.0
[2, 7, 9] -30.0
[5, 7, 25] 69.0
[5, 24, 30] 26.0
[17, 22, 23] -71.0
[16, 22, 29] 23.0
[8, 12, 25] 41.0
[3, 21, 23] 12.0
[2, 28, 29] 17.0
[5, 20, 27] 4.0
[1, 18, 20] -73.0
[4, 15, 16] -3.0
[7, 13, 18] -1.0
[12, 19, 26] 21.0
[3, 23, 30] 97.0
[7, 10, 30] 49.0
[2, 3, 7] -27.0
[2, 9, 28] -16.0
[6, 7, 20] -22.0
[1, 23, 29] -52.0
