#Variables 30
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 100
Offset 0.0
[2, 23, 30] -2.0
[14, 21, 26] -73.0
[14, 19, 21] -54.0
[8, 18, 27] 67.0
[1, 8, 30] -18.0
[8, 23, 30] -71.0
[1, 28, 29] -68.0
[11, 17, 23] -46.0
[6, 11, 23] -98.0
[4, 15, 18] -97.0
[8, 13, 25] -10.0
[15, 18, 19] -15.0
[2, 6, 22] -25.0
[1, 25, 26] -12.0
[15, 18, 22] 51.0
[1, 7, 9] 14.0
[13, 14, 22] -15.0
[2, 6, 11] 48.0
[12, 13, 22] 0.0
[8, 17, 26] -37.0
[3, 7, 18] -20.0
[17, 27, 30] 37.0
[5, 12, 26] -68.0
[23, 24, 28] -89.0
[10, 16, 20] -85.0
[2, 14, 16] 25.0
[7, 9, 25] 1.0
[4, 6, 18] 49.0
[12, 17, 24] 76.0
[22, 26, 28] 18.0
[3, 8, 9] -52.0
[3, 11, 21] -44.0
[5, 7, 21] 54.0
[7, 26, 29] -87.0
[14, 17, 27] 89.0
[17, 19, 23] -55.0
[6, 25, 30] 60.0
[15, 16, 30] -51.0
[3, 4, 13] -36.0
[10, 14, 30] -46.0
[5, 10, 15] -1.0
[13, 27, 30] -91.0
[1, 14, 29] -3.0
[2, 3, 9] 56.0
[12, 13, 21] 47.0
[2, 19, 25] 33.0
[7, 8, 13] 97.0
[15, 17, 26] -34.0
[10, 16, 19] -49.0
[24, 27, 29] -16.0
[8, 20, 21] 94.0
[23, 26, 30] -77.0
[6, 14, 15] 43.0
[2, 6, 13] 11.0
[4, 21, 24] -70.0
[3, 9, 25] 31.0
[12, 20, 30] 76.0
[3, 21, 25] 18.0
[5, 10, 30] 58.0
[8, 10, 30] 62.0
[10, 14, 22] 59.0
[3, 21, 26] 85.0
[2, 17, 18] 45.0
[13, 17, 26] 48.0
[4, 22, 30] 35.0
[2, 17, 23] -48.0
[5, 7, 19] 41.0
[2, 6, 24] -68.0
[2, 17, 21] 16.0
[11, 23, 25] 48.0
[6, 12, 16] -64.0
[9, 13, 30] -24.0
[8, 15, 29] -41.0
[4, 18, 28] 69.0
[13, 19, 26] 8.0
[2, 7, 17] -90.0
[5, 8, 26] 21.0
[1, 14, 16] -77.0
[3, 8, 22] 11.0
[2, 12, 24] -65.0
[10, 14, 21] 92.0
[4, 25, 28] 80.0
[6, 18, 24] -23.0
[8, 10, 24] 20.0
[12, 26, 28] -85.0
[21, 22, 29] -64.0
[3, 18, 24] 61.0
[11, 25, 29] -31.0
[6, 14, 28] -95.0
[3, 5, 16] 47.0
[7, 21, 22] 15.0
[5, 9, 16] 42.0
[2, 17, 20] -38.0
[7, 8, 28] -59.0
[20, 25, 28] -92.0
[8, 10, 14] -8.0
[9, 11, 12] 86.0
[11, 20, 25] 86.0
[15, 19, 27] -92.0
[11, 14, 25] -90.0
