#Variables 25
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 110
Offset 0.0
[21, 23, 25] -19.0
[4, 22, 25] 13.0
[3, 5, 21] -44.0
[14, 16, 25] 51.0
[10, 12, 25] 22.0
[3, 4, 20] -6.0
[1, 5, 21] -45.0
[7, 8, 20] -71.0
[4, 9, 14] -66.0
[16, 19, 25] -35.0
[6, 8, 22] -32.0
[20, 21, 22] 4.0
[4, 14, 19] -30.0
[1, 14, 21] 83.0
[1, 14, 24] 14.0
[2, 4, 6] -91.0
[6, 7, 13] -11.0
[22, 23, 24] -81.0
[12, 20, 25] -53.0
[3, 16, 19] -62.0
[2, 10, 24] -31.0
[4, 13, 21] 86.0
[7, 12, 18] 69.0
[9, 20, 24] 31.0
[17, 20, 21] 65.0
[2, 5, 23] -67.0
[11, 15, 22] 27.0
[7, 9, 20] 32.0
[1, 6, 21] -79.0
[4, 13, 17] -79.0
[4, 8, 24] -37.0
[1, 11, 15] 17.0
[10, 17, 20] -88.0
[2, 12, 25] 28.0
[1, 21, 25] -84.0
[5, 6, 16] -97.0
[13, 14, 25] 21.0
[17, 18, 24] -84.0
[10, 13, 16] 38.0
[6, 20, 25] -74.0
[1, 4, 12] -98.0
[7, 22, 25] -52.0
[2, 8, 14] 61.0
[1, 14, 16] 87.0
[15, 20, 25] -95.0
[4, 5, 19] -94.0
[4, 11, 23] -67.0
[23, 24, 25] 6.0
[2, 10, 23] 99.0
[9, 13, 23] -77.0
[1, 7, 13] -80.0
[1, 2, 17] -81.0
[5, 15, 22] -95.0
[6, 10, 25] 57.0
[1, 15, 19] 87.0
[2, 17, 19] 17.0
[6, 10, 20] 41.0
[4, 23, 24] -74.0
[6, 9, 25] -48.0
[5, 17, 19] 89.0
[8, 15, 19] 54.0
[8, 12, 17] 99.0
[9, 11, 12] -1.0
[4, 13, 24] 58.0
[1, 19, 24] 22.0
[1, 2, 16] 22.0
[12, 14, 24] -56.0
[4, 8, 9] -63.0
[14, 16, 24] -19.0
[10, 13, 21] -10.0
[2, 4, 16] 0.0
[3, 7, 12] -37.0
[1, 7, 9] 75.0
[4, 13, 25] 60.0
[2, 17, 25] 77.0
[7, 15, 16] 96.0
[19, 24, 25] -40.0
[3, 9, 19] -92.0
[4, 6, 23] 92.0
[3, 16, 17] -79.0
[1, 10, 17] 18.0
[4, 15, 16] -62.0
[13, 20, 23] 71.0
[5, 12, 21] -20.0
[1, 10, 16] -29.0
[7, 19, 24] 40.0
[2, 9, 11] 97.0
[1, 8, 23] -35.0
[10, 14, 15] 100.0
[7, 17, 20] -42.0
[6, 15, 19] -28.0
[9, 17, 18] -72.0
[1, 3, 15] -44.0
[18, 20, 24] 22.0
[2, 3, 16] -49.0
[19, 20, 23] -51.0
[17, 22, 23] 25.0
[14, 17, 20] 97.0
[4, 14, 15] -55.0
[15, 17, 23] -73.0
[7, 16, 23] 42.0
[6, 10, 17] -29.0
[9, 20, 25] 34.0
[4, 16, 25] -44.0
[4, 19, 25] 61.0
[6, 17, 24] 12.0
[11, 17, 25] -85.0
[6, 12, 24] -29.0
[1, 2, 18] -36.0
[4, 23, 25] 86.0
