#Variables 25
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
Objective 1782
Offset 0.0
[1, 2, 3, 4] 64.0
[1, 2, 4, 5] 64.0
[1, 2, 5, 6] 64.0
[1, 2, 6, 7] 64.0
[1, 2, 7, 8] 64.0
[1, 2, 8, 9] 64.0
[1, 2, 9, 10] 64.0
[1, 2, 10, 11] 64.0
[1, 2, 11, 12] 64.0
[1, 2, 12, 13] 64.0
[1, 3, 4, 6] 64.0
[1, 3, 5, 7] 64.0
[1, 3, 6, 8] 64.0
[1, 3, 7, 9] 64.0
[1, 3, 8, 10] 64.0
[1, 3, 9, 11] 64.0
[1, 3, 10, 12] 64.0
[1, 3, 11, 13] 64.0
[1, 4, 5, 8] 64.0
[1, 4, 6, 9] 64.0
[1, 4, 7, 10] 64.0
[1, 4, 8, 11] 64.0
[1, 4, 9, 12] 64.0
[1, 4, 10, 13] 64.0
[1, 5, 6, 10] 64.0
[1, 5, 7, 11] 64.0
[1, 5, 8, 12] 64.0
[1, 5, 9, 13] 64.0
[1, 6, 7, 12] 64.0
[1, 6, 8, 13] 64.0
[2, 3, 4, 5] 128.0
[2, 3, 5, 6] 128.0
[2, 3, 6, 7] 128.0
[2, 3, 7, 8] 128.0
[2, 3, 8, 9] 128.0
[2, 3, 9, 10] 128.0
[2, 3, 10, 11] 128.0
[2, 3, 11, 12] 128.0
[2, 3, 12, 13] 128.0
[2, 3, 13, 14] 64.0
[2, 4, 5, 7] 128.0
[2, 4, 6, 8] 128.0
[2, 4, 7, 9] 128.0
[2, 4, 8, 10] 128.0
[2, 4, 9, 11] 128.0
[2, 4, 10, 12] 128.0
[2, 4, 11, 13] 128.0
[2, 4, 12, 14] 64.0
[2, 5, 6, 9] 128.0
[2, 5, 7, 10] 128.0
[2, 5, 8, 11] 128.0
[2, 5, 9, 12] 128.0
[2, 5, 10, 13] 128.0
[2, 5, 11, 14] 64.0
[2, 6, 7, 11] 128.0
[2, 6, 8, 12] 128.0
[2, 6, 9, 13] 128.0
[2, 6, 10, 14] 64.0
[2, 7, 8, 13] 128.0
[2, 7, 9, 14] 64.0
[3, 4, 5, 6] 192.0
[3, 4, 6, 7] 192.0
[3, 4, 7, 8] 192.0
[3, 4, 8, 9] 192.0
[3, 4, 9, 10] 192.0
[3, 4, 10, 11] 192.0
