#Variables 35
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
Objective 1381
Offset 0.0
[1, 2, 3, 4] 64.0
[1, 2, 4, 5] 64.0
[1, 2, 5, 6] 64.0
[1, 2, 6, 7] 64.0
[1, 2, 7, 8] 64.0
[1, 2, 8, 9] 64.0
[1, 3, 4, 6] 64.0
[1, 3, 5, 7] 64.0
[1, 3, 6, 8] 64.0
[1, 3, 7, 9] 64.0
[1, 4, 5, 8] 64.0
[1, 4, 6, 9] 64.0
[2, 3, 4, 5] 128.0
[2, 3, 5, 6] 128.0
[2, 3, 6, 7] 128.0
[2, 3, 7, 8] 128.0
[2, 3, 8, 9] 128.0
[2, 3, 9, 10] 64.0
[2, 4, 5, 7] 128.0
[2, 4, 6, 8] 128.0
[2, 4, 7, 9] 128.0
[2, 4, 8, 10] 64.0
[2, 5, 6, 9] 128.0
[2, 5, 7, 10] 64.0
[3, 4, 5, 6] 192.0
[3, 4, 6, 7] 192.0
[3, 4, 7, 8] 192.0
[3, 4, 8, 9] 192.0
[3, 4, 9, 10] 128.0
[3, 4, 10, 11] 64.0
[3, 5, 6, 8] 192.0
[3, 5, 7, 9] 192.0
[3, 5, 8, 10] 128.0
[3, 5, 9, 11] 64.0
[3, 6, 7, 10] 128.0
[3, 6, 8, 11] 64.0
[4, 5, 6, 7] 256.0
[4, 5, 7, 8] 256.0
[4, 5, 8, 9] 256.0
[4, 5, 9, 10] 192.0
[4, 5, 10, 11] 128.0
[4, 5, 11, 12] 64.0
[4, 6, 7, 9] 256.0
[4, 6, 8, 10] 192.0
[4, 6, 9, 11] 128.0
[4, 6, 10, 12] 64.0
[4, 7, 8, 11] 128.0
[4, 7, 9, 12] 64.0
[5, 6, 7, 8] 320.0
[5, 6, 8, 9] 320.0
[5, 6, 9, 10] 256.0
[5, 6, 10, 11] 192.0
[5, 6, 11, 12] 128.0
[5, 6, 12, 13] 64.0
[5, 7, 8, 10] 256.0
[5, 7, 9, 11] 192.0
[5, 7, 10, 12] 128.0
[5, 7, 11, 13] 64.0
[5, 8, 9, 12] 128.0
[5, 8, 10, 13] 64.0
[6, 7, 8, 9] 384.0
[6, 7, 9, 10] 320.0
[6, 7, 10, 11] 256.0
[6, 7, 11, 12] 192.0
[6, 7, 12, 13] 128.0
[6, 7, 13, 14] 64.0
[6, 8, 9, 11] 256.0
[6, 8, 10, 12] 192.0
[6, 8, 11, 13] 128.0
[6, 8, 12, 14] 64.0
[6, 9, 10, 13] 128.0
[6, 9, 11, 14] 64.0
[7, 8, 9, 10] 384.0
[7, 8, 10, 11] 320.0
[7, 8, 11, 12] 256.0
[7, 8, 12, 13] 192.0
[7, 8, 13, 14] 128.0
[7, 8, 14, 15] 64.0
[7, 9, 10, 12] 256.0
[7, 9, 11, 13] 192.0
[7, 9, 12, 14] 128.0
[7, 9, 13, 15] 64.0
[7, 10, 11, 14] 128.0
[7, 10, 12, 15] 64.0
[8, 9, 10, 11] 384.0
[8, 9, 11, 12] 320.0
[8, 9, 12, 13] 256.0
[8, 9, 13, 14] 192.0
[8, 9, 14, 15] 128.0
[8, 9, 15, 16] 64.0
[8, 10, 11, 13] 256.0
[8, 10, 12, 14] 192.0
[8, 10, 13, 15] 128.0
[8, 10, 14, 16] 64.0
[8, 11, 12, 15] 128.0
[8, 11, 13, 16] 64.0
[9, 10, 11, 12] 384.0
[9, 10, 12, 13] 320.0
[9, 10, 13, 14] 256.0
[9, 10, 14, 15] 192.0
[9, 10, 15, 16] 128.0
[9, 10, 16, 17] 64.0
[9, 11, 12, 14] 256.0
[9, 11, 13, 15] 192.0
[9, 11, 14, 16] 128.0
[9, 11, 15, 17] 64.0
[9, 12, 13, 16] 128.0
[9, 12, 14, 17] 64.0
[10, 11, 12, 13] 384.0
[10, 11, 13, 14] 320.0
[10, 11, 14, 15] 256.0
[10, 11, 15, 16] 192.0
[10, 11, 16, 17] 128.0
[10, 11, 17, 18] 64.0
[10, 12, 13, 15] 256.0
[10, 12, 14, 16] 192.0
[10, 12, 15, 17] 128.0
[10, 12, 16, 18] 64.0
[10, 13, 14, 17] 128.0
[10, 13, 15, 18] 64.0
[11, 12, 13, 14] 384.0
[11, 12, 14, 15] 320.0
[11, 12, 15, 16] 256.0
[11, 12, 16, 17] 192.0
[11, 12, 17, 18] 128.0
[11, 12, 18, 19] 64.0
[11, 13, 14, 16] 256.0
[11, 13, 15, 17] 192.0
[11, 13, 16, 18] 128.0
[11, 13, 17, 19] 64.0
[11, 14, 15, 18] 128.0
[11, 14, 16, 19] 64.0
[12, 13, 14, 15] 384.0
[12, 13, 15, 16] 320.0
[12, 13, 16, 17] 256.0
[12, 13, 17, 18] 192.0
[12, 13, 18, 19] 128.0
[12, 13, 19, 20] 64.0
[12, 14, 15, 17] 256.0
[12, 14, 16, 18] 192.0
[12, 14, 17, 19] 128.0
[12, 14, 18, 20] 64.0
[12, 15, 16, 19] 128.0
[12, 15, 17, 20] 64.0
[13, 14, 15, 16] 384.0
[13, 14, 16, 17] 320.0
[13, 14, 17, 18] 256.0
[13, 14, 18, 19] 192.0
[13, 14, 19, 20] 128.0
[13, 14, 20, 21] 64.0
[13, 15, 16, 18] 256.0
[13, 15, 17, 19] 192.0
[13, 15, 18, 20] 128.0
[13, 15, 19, 21] 64.0
[13, 16, 17, 20] 128.0
[13, 16, 18, 21] 64.0
[14, 15, 16, 17] 384.0
[14, 15, 17, 18] 320.0
[14, 15, 18, 19] 256.0
[14, 15, 19, 20] 192.0
[14, 15, 20, 21] 128.0
[14, 15, 21, 22] 64.0
[14, 16, 17, 19] 256.0
[14, 16, 18, 20] 192.0
[14, 16, 19, 21] 128.0
[14, 16, 20, 22] 64.0
[14, 17, 18, 21] 128.0
[14, 17, 19, 22] 64.0
[15, 16, 17, 18] 384.0
[15, 16, 18, 19] 320.0
[15, 16, 19, 20] 256.0
[15, 16, 20, 21] 192.0
[15, 16, 21, 22] 128.0
[15, 16, 22, 23] 64.0
[15, 17, 18, 20] 256.0
[15, 17, 19, 21] 192.0
[15, 17, 20, 22] 128.0
[15, 17, 21, 23] 64.0
[15, 18, 19, 22] 128.0
[15, 18, 20, 23] 64.0
[16, 17, 18, 19] 384.0
[16, 17, 19, 20] 320.0
[16, 17, 20, 21] 256.0
[16, 17, 21, 22] 192.0
[16, 17, 22, 23] 128.0
[16, 17, 23, 24] 64.0
[16, 18, 19, 21] 256.0
[16, 18, 20, 22] 192.0
[16, 18, 21, 23] 128.0
[16, 18, 22, 24] 64.0
[16, 19, 20, 23] 128.0
[16, 19, 21, 24] 64.0
[17, 18, 19, 20] 384.0
[17, 18, 20, 21] 320.0
[17, 18, 21, 22] 256.0
[17, 18, 22, 23] 192.0
[17, 18, 23, 24] 128.0
[17, 18, 24, 25] 64.0
[17, 19, 20, 22] 256.0
[17, 19, 21, 23] 192.0
[17, 19, 22, 24] 128.0
[17, 19, 23, 25] 64.0
[17, 20, 21, 24] 128.0
[17, 20, 22, 25] 64.0
[18, 19, 20, 21] 384.0
[18, 19, 21, 22] 320.0
[18, 19, 22, 23] 256.0
