#Variables 35
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
Objective 263
Offset 0.0
[1, 2, 3, 4] 64.0
[2, 3, 4, 5] 64.0
[3, 4, 5, 6] 64.0
[4, 5, 6, 7] 64.0
[5, 6, 7, 8] 64.0
[6, 7, 8, 9] 64.0
[7, 8, 9, 10] 64.0
[8, 9, 10, 11] 64.0
[9, 10, 11, 12] 64.0
[10, 11, 12, 13] 64.0
[11, 12, 13, 14] 64.0
[12, 13, 14, 15] 64.0
[13, 14, 15, 16] 64.0
[14, 15, 16, 17] 64.0
[15, 16, 17, 18] 64.0
[16, 17, 18, 19] 64.0
[17, 18, 19, 20] 64.0
[18, 19, 20, 21] 64.0
[19, 20, 21, 22] 64.0
[20, 21, 22, 23] 64.0
[21, 22, 23, 24] 64.0
[22, 23, 24, 25] 64.0
[23, 24, 25, 26] 64.0
[24, 25, 26, 27] 64.0
[25, 26, 27, 28] 64.0
[26, 27, 28, 29] 64.0
[27, 28, 29, 30] 64.0
[28, 29, 30, 31] 64.0
[29, 30, 31, 32] 64.0
[30, 31, 32, 33] 64.0
[31, 32, 33, 34] 64.0
[32, 33, 34, 35] 64.0
[1, 2, 3] -32.0
[1, 2, 4] -32.0
[1, 3, 4] -32.0
[2, 3, 4] -64.0
[2, 3, 5] -32.0
[2, 4, 5] -32.0
[3, 4, 5] -64.0
[3, 4, 6] -32.0
[3, 5, 6] -32.0
[4, 5, 6] -64.0
[4, 5, 7] -32.0
[4, 6, 7] -32.0
[5, 6, 7] -64.0
[5, 6, 8] -32.0
[5, 7, 8] -32.0
[6, 7, 8] -64.0
[6, 7, 9] -32.0
[6, 8, 9] -32.0
[7, 8, 9] -64.0
[7, 8, 10] -32.0
[7, 9, 10] -32.0
[8, 9, 10] -64.0
[8, 9, 11] -32.0
[8, 10, 11] -32.0
[9, 10, 11] -64.0
[9, 10, 12] -32.0
[9, 11, 12] -32.0
[10, 11, 12] -64.0
[10, 11, 13] -32.0
[10, 12, 13] -32.0
[11, 12, 13] -64.0
[11, 12, 14] -32.0
[11, 13, 14] -32.0
[12, 13, 14] -64.0
[12, 13, 15] -32.0
[12, 14, 15] -32.0
[13, 14, 15] -64.0
[13, 14, 16] -32.0
[13, 15, 16] -32.0
[14, 15, 16] -64.0
[14, 15, 17] -32.0
[14, 16, 17] -32.0
[15, 16, 17] -64.0
[15, 16, 18] -32.0
[15, 17, 18] -32.0
[16, 17, 18] -64.0
[16, 17, 19] -32.0
[16, 18, 19] -32.0
[17, 18, 19] -64.0
[17, 18, 20] -32.0
[17, 19, 20] -32.0
[18, 19, 20] -64.0
[18, 19, 21] -32.0
[18, 20, 21] -32.0
[19, 20, 21] -64.0
[19, 20, 22] -32.0
[19, 21, 22] -32.0
[20, 21, 22] -64.0
[20, 21, 23] -32.0
[20, 22, 23] -32.0
[21, 22, 23] -64.0
[21, 22, 24] -32.0
[21, 23, 24] -32.0
[22, 23, 24] -64.0
[22, 23, 25] -32.0
[22, 24, 25] -32.0
[23, 24, 25] -64.0
[23, 24, 26] -32.0
[23, 25, 26] -32.0
[24, 25, 26] -64.0
[24, 25, 27] -32.0
[24, 26, 27] -32.0
[25, 26, 27] -64.0
[25, 26, 28] -32.0
[25, 27, 28] -32.0
[26, 27, 28] -64.0
[26, 27, 29] -32.0
[26, 28, 29] -32.0
[27, 28, 29] -64.0
[27, 28, 30] -32.0
[27, 29, 30] -32.0
[28, 29, 30] -64.0
[28, 29, 31] -32.0
[28, 30, 31] -32.0
[29, 30, 31] -64.0
[29, 30, 32] -32.0
[29, 31, 32] -32.0
[30, 31, 32] -64.0
[30, 31, 33] -32.0
[30, 32, 33] -32.0
[31, 32, 33] -64.0
[31, 32, 34] -32.0
[31, 33, 34] -32.0
[32, 33, 34] -64.0
[32, 33, 35] -32.0
[32, 34, 35] -32.0
[33, 34, 35] -32.0
[1, 2] 16.0
[1, 3] 24.0
[1, 4] 16.0
[2, 3] 32.0
[2, 4] 48.0
[2, 5] 16.0
[3, 4] 48.0
[3, 5] 48.0
[3, 6] 16.0
[4, 5] 48.0
[4, 6] 48.0
[4, 7] 16.0
[5, 6] 48.0
[5, 7] 48.0
[5, 8] 16.0
[6, 7] 48.0
[6, 8] 48.0
[6, 9] 16.0
[7, 8] 48.0
[7, 9] 48.0
[7, 10] 16.0
[8, 9] 48.0
[8, 10] 48.0
[8, 11] 16.0
[9, 10] 48.0
[9, 11] 48.0
[9, 12] 16.0
[10, 11] 48.0
[10, 12] 48.0
[10, 13] 16.0
[11, 12] 48.0
[11, 13] 48.0
[11, 14] 16.0
[12, 13] 48.0
[12, 14] 48.0
[12, 15] 16.0
[13, 14] 48.0
[13, 15] 48.0
[13, 16] 16.0
[14, 15] 48.0
[14, 16] 48.0
[14, 17] 16.0
[15, 16] 48.0
[15, 17] 48.0
[15, 18] 16.0
[16, 17] 48.0
[16, 18] 48.0
[16, 19] 16.0
[17, 18] 48.0
[17, 19] 48.0
[17, 20] 16.0
[18, 19] 48.0
[18, 20] 48.0
[18, 21] 16.0
[19, 20] 48.0
[19, 21] 48.0
[19, 22] 16.0
[20, 21] 48.0
[20, 22] 48.0
[20, 23] 16.0
[21, 22] 48.0
[21, 23] 48.0
[21, 24] 16.0
[22, 23] 48.0
[22, 24] 48.0
[22, 25] 16.0
[23, 24] 48.0
[23, 25] 48.0
[23, 26] 16.0
[24, 25] 48.0
[24, 26] 48.0
[24, 27] 16.0
[25, 26] 48.0
[25, 27] 48.0
[25, 28] 16.0
[26, 27] 48.0
[26, 28] 48.0
[26, 29] 16.0
[27, 28] 48.0
[27, 29] 48.0
[27, 30] 16.0
[28, 29] 48.0
[28, 30] 48.0
[28, 31] 16.0
[29, 30] 48.0
[29, 31] 48.0
[29, 32] 16.0
[30, 31] 48.0
[30, 32] 48.0
[30, 33] 16.0
[31, 32] 48.0
[31, 33] 48.0
[31, 34] 16.0
[32, 33] 48.0
[32, 34] 48.0
[32, 35] 16.0
[33, 34] 32.0
[33, 35] 24.0
[34, 35] 16.0
[1] -12.0
[2] -24.0
[3] -36.0
[4] -48.0
[5] -48.0
[6] -48.0
[7] -48.0
[8] -48.0
[9] -48.0
[10] -48.0
[11] -48.0
[12] -48.0
[13] -48.0
[14] -48.0
[15] -48.0
[16] -48.0
[17] -48.0
[18] -48.0
[19] -48.0
[20] -48.0
[21] -48.0
[22] -48.0
[23] -48.0
[24] -48.0
[25] -48.0
[26] -48.0
[27] -48.0
[28] -48.0
[29] -48.0
[30] -48.0
[31] -48.0
[32] -48.0
[33] -36.0
[34] -24.0
[35] -12.0
