#Variables 25
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
0.0 1.0 Bin
Objective 48
Offset 0.0
[1, 3] 8.0
[1] -4.0
[3] -8.0
[2, 4] 8.0
[2] -4.0
[4] -8.0
[3, 5] 8.0
[5] -8.0
[4, 6] 8.0
[6] -8.0
[5, 7] 8.0
[7] -8.0
[6, 8] 8.0
[8] -8.0
[7, 9] 8.0
[9] -8.0
[8, 10] 8.0
[10] -8.0
[9, 11] 8.0
[11] -8.0
[10, 12] 8.0
[12] -8.0
[11, 13] 8.0
[13] -8.0
[12, 14] 8.0
[14] -8.0
[13, 15] 8.0
[15] -8.0
[14, 16] 8.0
[16] -8.0
[15, 17] 8.0
[17] -8.0
[16, 18] 8.0
[18] -8.0
[17, 19] 8.0
[19] -8.0
[18, 20] 8.0
[20] -8.0
[19, 21] 8.0
[21] -8.0
[20, 22] 8.0
[22] -8.0
[21, 23] 8.0
[23] -8.0
[22, 24] 8.0
[24] -4.0
[23, 25] 8.0
[25] -4.0
