#Variables 20
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 80
Offset 0.0
[5, 8, 13, 15] -78.0
[11, 15, 16, 19] 70.0
[1, 4, 5, 16] -50.0
[6, 9, 10, 17] -69.0
[6, 11, 18, 19] 22.0
[3, 8, 9, 18] -65.0
[1, 11, 15, 20] 60.0
[9, 16, 19, 20] 76.0
[10, 13, 16, 20] 30.0
[2, 12, 16, 18] 55.0
[11, 14, 15, 17] -54.0
[1, 6, 10, 16] 49.0
[9, 12, 17, 20] 33.0
[2, 8, 11, 16] -87.0
[3, 6, 15, 20] 72.0
[4, 6, 10, 16] 26.0
[1, 3, 5, 15] -34.0
[2, 6, 11, 17] 91.0
[4, 5, 6, 17] -52.0
[1, 13, 15, 20] 56.0
[6, 7, 11, 14] 64.0
[1, 2, 12, 19] 6.0
[4, 10, 11, 13] 67.0
[3, 7, 13, 16] 20.0
[5, 10, 17, 19] -39.0
[4, 6, 18, 19] 62.0
[1, 7, 8, 15] -19.0
[3, 4, 6, 13] 49.0
[5, 9, 15, 18] -79.0
[2, 6, 7, 13] 62.0
[8, 13, 16, 17] -74.0
[4, 6, 12, 13] 36.0
[9, 15, 16, 17] 16.0
[3, 4, 6, 15] 69.0
[5, 7, 9, 19] -46.0
[5, 6, 14, 18] 87.0
[2, 3, 7, 11] -83.0
[1, 7, 13, 15] -60.0
[1, 14, 16, 17] -27.0
[11, 12, 17, 18] 51.0
[3, 13, 14, 15] -54.0
[9, 14, 16, 19] -95.0
[7, 11, 13, 16] -11.0
[1, 2, 13, 19] -98.0
[3, 5, 11, 15] -95.0
[4, 6, 9, 17] -41.0
[7, 13, 15, 16] -36.0
[4, 8, 11, 12] -86.0
[2, 12, 13, 16] 29.0
[2, 3, 17, 19] -12.0
[1, 9, 11, 19] 8.0
[9, 10, 11, 16] -78.0
[4, 10, 17, 19] -50.0
[1, 5, 9, 20] 70.0
[1, 3, 9, 18] -31.0
[4, 10, 14, 20] 86.0
[6, 12, 14, 16] -90.0
[6, 10, 17, 18] -22.0
[4, 11, 14, 20] -5.0
[11, 13, 19, 20] -17.0
[2, 12, 13, 15] -70.0
[6, 9, 10, 13] 96.0
[5, 7, 12, 15] -44.0
[3, 5, 11, 14] -4.0
[14, 15, 17, 20] 45.0
[3, 13, 18, 19] 32.0
[4, 6, 9, 19] 36.0
[3, 4, 12, 19] -96.0
[1, 17, 18, 20] -27.0
[2, 3, 4, 15] 9.0
[1, 7, 16, 18] -37.0
[1, 2, 12, 15] 95.0
[6, 7, 12, 17] 36.0
[5, 11, 14, 17] 45.0
[3, 6, 15, 19] 57.0
[4, 5, 7, 13] 31.0
[6, 8, 9, 11] -95.0
[8, 12, 15, 20] 20.0
[9, 12, 16, 20] 59.0
[6, 13, 17, 19] -50.0
