#Variables 35
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 150
Offset 0.0
[10, 29, 31, 34] 11.0
[12, 16, 27, 34] 10.0
[10, 14, 32, 35] -19.0
[2, 6, 8, 29] 67.0
[9, 10, 15, 25] -81.0
[12, 15, 20, 27] -28.0
[7, 10, 16, 21] 27.0
[5, 8, 19, 35] -42.0
[2, 6, 10, 27] -30.0
[12, 14, 15, 29] -8.0
[5, 6, 8, 34] -24.0
[3, 10, 15, 23] -73.0
[1, 4, 14, 29] 67.0
[19, 22, 26, 30] 19.0
[30, 31, 34, 35] 20.0
[14, 16, 25, 35] 73.0
[22, 23, 28, 30] -87.0
[2, 12, 14, 19] 1.0
[3, 16, 23, 26] -69.0
[19, 22, 24, 32] 97.0
[5, 7, 12, 28] -17.0
[6, 15, 23, 31] -62.0
[8, 15, 21, 33] 37.0
[18, 21, 29, 32] -74.0
[13, 15, 21, 24] 9.0
[4, 6, 13, 16] -59.0
[3, 11, 13, 22] 33.0
[6, 7, 24, 31] -85.0
[3, 5, 25, 35] 1.0
[9, 10, 20, 27] -98.0
[10, 11, 14, 15] 100.0
[7, 10, 33, 34] -88.0
[20, 25, 28, 29] -62.0
[8, 13, 31, 33] 38.0
[19, 24, 30, 32] -42.0
[5, 6, 7, 28] 90.0
[7, 14, 25, 26] -80.0
[1, 8, 17, 21] -86.0
[4, 9, 25, 26] -21.0
[9, 10, 19, 20] 57.0
[6, 9, 24, 30] 38.0
[10, 19, 21, 25] -85.0
[9, 17, 21, 25] -49.0
[1, 17, 32, 34] -23.0
[12, 18, 20, 25] -88.0
[19, 25, 28, 35] -6.0
[7, 19, 20, 32] -14.0
[8, 16, 27, 30] 52.0
[1, 5, 31, 35] 72.0
[8, 11, 17, 24] 90.0
[6, 12, 25, 32] -85.0
[2, 12, 26, 31] -82.0
[10, 16, 25, 31] 36.0
[2, 12, 15, 22] -25.0
[6, 7, 8, 34] -89.0
[2, 22, 25, 35] 92.0
[20, 21, 24, 32] -5.0
[15, 17, 19, 31] 59.0
[19, 31, 33, 35] -22.0
[3, 14, 16, 25] -38.0
[5, 8, 11, 21] -15.0
[7, 10, 11, 18] -52.0
[9, 15, 32, 33] 12.0
[1, 4, 6, 15] 50.0
[2, 16, 19, 35] -26.0
[25, 28, 30, 31] -58.0
[2, 5, 25, 31] 77.0
[18, 19, 24, 31] 85.0
[4, 27, 29, 35] 47.0
[4, 22, 26, 30] 46.0
[7, 10, 27, 31] -93.0
[4, 17, 26, 35] -5.0
[4, 25, 27, 32] 23.0
[1, 16, 22, 25] -10.0
[7, 22, 28, 34] -75.0
[15, 20, 21, 32] -52.0
[12, 18, 25, 30] 33.0
[8, 10, 12, 21] -65.0
[2, 3, 9, 19] -77.0
[1, 3, 12, 22] -21.0
[1, 25, 30, 32] 75.0
[18, 21, 23, 33] -31.0
[16, 23, 27, 28] -77.0
[9, 14, 21, 30] -29.0
[19, 22, 29, 31] -73.0
[2, 4, 10, 24] -99.0
[8, 11, 26, 33] 39.0
[20, 21, 24, 29] 10.0
[6, 19, 20, 23] -18.0
[8, 11, 15, 29] -39.0
[6, 12, 25, 27] -24.0
[12, 20, 30, 34] 86.0
[8, 10, 17, 31] -48.0
[8, 15, 16, 26] -52.0
[2, 4, 20, 33] -34.0
[5, 6, 15, 27] 93.0
[7, 8, 18, 31] 58.0
[2, 9, 16, 32] 25.0
[3, 10, 27, 33] -48.0
[21, 22, 25, 32] -81.0
[4, 6, 7, 10] -45.0
[12, 16, 26, 30] 41.0
[16, 24, 26, 33] 96.0
[7, 25, 29, 32] -95.0
[10, 12, 20, 23] 90.0
[2, 27, 28, 34] -26.0
[11, 16, 25, 33] 1.0
[13, 15, 25, 31] -98.0
[16, 26, 27, 32] 88.0
[12, 14, 16, 24] -74.0
[15, 28, 29, 33] 68.0
[6, 13, 18, 25] -90.0
[4, 7, 8, 16] -94.0
[8, 26, 30, 34] -54.0
[12, 13, 17, 19] -72.0
[5, 8, 11, 22] -76.0
[5, 13, 15, 31] -81.0
[1, 2, 8, 14] -66.0
[3, 12, 13, 16] 85.0
[15, 19, 22, 28] 95.0
[12, 24, 31, 34] 87.0
[17, 27, 34, 35] 34.0
[6, 16, 23, 31] 79.0
[5, 19, 25, 28] 34.0
[1, 11, 33, 34] -32.0
[12, 20, 21, 27] -24.0
[7, 11, 18, 22] 57.0
[2, 5, 23, 34] 7.0
[1, 10, 32, 35] -76.0
[11, 13, 27, 34] -73.0
[4, 19, 21, 25] 48.0
[12, 24, 30, 34] 7.0
[5, 8, 20, 24] 58.0
[1, 12, 18, 21] 11.0
[13, 21, 23, 31] 99.0
[12, 23, 31, 33] 88.0
[4, 8, 23, 30] -31.0
[7, 22, 24, 30] -94.0
[2, 10, 16, 25] 94.0
[8, 10, 16, 35] -96.0
[20, 21, 33, 34] 7.0
[12, 19, 23, 28] 89.0
[5, 10, 18, 20] -59.0
[8, 11, 19, 29] -14.0
[16, 20, 23, 35] 13.0
[5, 12, 17, 19] 2.0
[10, 15, 22, 28] -22.0
[4, 14, 22, 28] 44.0
[2, 7, 12, 17] 22.0
[6, 8, 29, 31] -45.0
