#Variables 35
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 80
Offset 0.0
[3, 25, 29, 35] -69.0
[8, 22, 24, 30] -75.0
[6, 21, 22, 33] 81.0
[5, 11, 34, 35] 2.0
[3, 10, 12, 31] -30.0
[1, 22, 28, 29] 57.0
[15, 24, 27, 29] 10.0
[10, 27, 33, 34] 29.0
[28, 30, 34, 35] 43.0
[5, 17, 25, 33] 25.0
[4, 7, 23, 30] -63.0
[1, 3, 17, 22] 12.0
[3, 4, 18, 20] 18.0
[10, 15, 17, 22] -73.0
[3, 13, 24, 29] 90.0
[27, 30, 31, 35] 4.0
[2, 15, 22, 27] -98.0
[13, 17, 18, 29] -22.0
[8, 9, 15, 17] 76.0
[8, 14, 20, 32] 83.0
[12, 14, 16, 20] -84.0
[16, 19, 29, 33] 80.0
[5, 11, 16, 26] -31.0
[6, 11, 25, 30] -51.0
[16, 23, 28, 31] 61.0
[1, 17, 23, 25] 9.0
[1, 8, 22, 31] 66.0
[2, 11, 19, 23] -65.0
[10, 18, 29, 33] 6.0
[13, 21, 29, 31] 87.0
[11, 25, 31, 34] -6.0
[10, 18, 23, 35] -37.0
[18, 23, 24, 34] 73.0
[6, 22, 30, 33] 67.0
[5, 21, 23, 30] 67.0
[1, 4, 14, 25] 29.0
[4, 9, 21, 22] 43.0
[5, 24, 25, 31] 48.0
[3, 5, 24, 28] 58.0
[13, 15, 33, 35] -94.0
[11, 18, 22, 29] -68.0
[4, 9, 18, 34] 21.0
[3, 6, 7, 32] -28.0
[18, 20, 29, 30] 94.0
[6, 7, 17, 32] 43.0
[13, 15, 23, 25] 43.0
[5, 14, 18, 27] -5.0
[8, 19, 25, 30] -49.0
[12, 16, 26, 30] 19.0
[23, 25, 32, 34] 18.0
[9, 17, 27, 31] 27.0
[7, 25, 28, 30] -75.0
[10, 13, 29, 32] 42.0
[8, 15, 23, 32] -19.0
[8, 12, 22, 29] -30.0
[1, 22, 28, 33] 44.0
[3, 15, 27, 31] 54.0
[4, 9, 16, 21] 36.0
[5, 19, 20, 21] 33.0
[15, 17, 18, 19] 96.0
[21, 26, 27, 30] 79.0
[2, 19, 21, 24] -57.0
[1, 6, 12, 28] -21.0
[6, 19, 21, 35] 94.0
[3, 5, 8, 25] 54.0
[5, 13, 23, 28] 94.0
[9, 29, 31, 35] -8.0
[14, 17, 21, 22] 26.0
[4, 32, 34, 35] -42.0
[13, 14, 28, 30] 88.0
[2, 8, 9, 26] -56.0
[5, 10, 25, 32] 67.0
[8, 19, 29, 33] 85.0
[2, 15, 27, 28] 99.0
[4, 22, 28, 33] -27.0
[24, 25, 26, 32] -34.0
[6, 8, 19, 27] -79.0
[6, 15, 30, 35] 20.0
[6, 24, 32, 34] 76.0
[3, 19, 21, 22] -42.0
