#Variables 25
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 110
Offset 0.0
[6, 14, 17, 21] 96.0
[3, 18, 20, 21] -43.0
[1, 4, 5, 21] -97.0
[5, 7, 8, 24] -30.0
[2, 14, 18, 23] 12.0
[2, 5, 8, 10] 18.0
[5, 16, 19, 20] 89.0
[8, 16, 23, 25] -35.0
[2, 9, 20, 24] -99.0
[5, 9, 11, 18] 33.0
[14, 15, 16, 25] -79.0
[1, 4, 8, 21] 49.0
[3, 9, 11, 25] 40.0
[15, 17, 24, 25] 19.0
[9, 10, 16, 25] -25.0
[9, 10, 17, 19] 54.0
[1, 4, 5, 9] 0.0
[3, 13, 19, 20] -35.0
[18, 21, 23, 24] 34.0
[8, 19, 21, 24] 4.0
[2, 9, 12, 25] 38.0
[8, 10, 12, 14] -100.0
[2, 3, 16, 25] -32.0
[1, 5, 13, 16] -41.0
[9, 12, 18, 19] -34.0
[2, 11, 12, 20] -40.0
[13, 14, 16, 23] -84.0
[6, 10, 16, 23] -60.0
[1, 16, 17, 23] 14.0
[2, 3, 4, 25] 64.0
[4, 8, 16, 23] -92.0
[10, 13, 15, 21] 1.0
[2, 3, 7, 18] 71.0
[3, 5, 7, 11] 95.0
[4, 8, 11, 20] 10.0
[1, 6, 15, 23] -79.0
[2, 14, 19, 22] -86.0
[1, 3, 12, 19] -10.0
[3, 8, 11, 15] -28.0
[2, 5, 13, 20] 98.0
[2, 8, 12, 23] 76.0
[9, 14, 17, 22] 61.0
[5, 10, 22, 25] -60.0
[1, 8, 20, 23] 0.0
[2, 20, 23, 24] 94.0
[11, 18, 19, 24] 30.0
[2, 4, 14, 24] 88.0
[5, 14, 17, 23] -3.0
[13, 17, 18, 22] -34.0
[5, 6, 12, 20] 3.0
[2, 6, 17, 25] -83.0
[7, 8, 13, 15] 39.0
[4, 8, 14, 23] -71.0
[2, 9, 12, 13] -73.0
[3, 4, 11, 13] -47.0
[9, 11, 15, 22] 24.0
[2, 4, 6, 14] 38.0
[3, 10, 16, 24] -6.0
[4, 16, 21, 25] 99.0
[2, 8, 14, 20] -77.0
[8, 10, 17, 22] -37.0
[1, 4, 5, 8] -82.0
[2, 5, 9, 20] 18.0
[3, 5, 18, 23] 77.0
[5, 14, 23, 24] 70.0
[4, 14, 21, 25] -30.0
[4, 14, 16, 22] 88.0
[3, 4, 19, 22] -82.0
[2, 3, 7, 13] 95.0
[4, 20, 23, 24] 86.0
[3, 4, 8, 21] 98.0
[4, 5, 9, 15] 97.0
[5, 14, 19, 21] 61.0
[6, 13, 17, 22] -78.0
[5, 10, 13, 20] 66.0
[2, 5, 9, 14] -55.0
[14, 16, 19, 20] -9.0
[1, 6, 20, 21] 30.0
[3, 4, 8, 24] -37.0
[6, 15, 16, 22] 31.0
[3, 13, 24, 25] -25.0
[4, 10, 13, 23] 41.0
[5, 8, 23, 25] 27.0
[6, 14, 15, 16] 79.0
[2, 16, 22, 23] -47.0
[3, 7, 21, 23] 59.0
[10, 14, 17, 21] 89.0
[6, 9, 19, 23] -74.0
[12, 15, 18, 21] 81.0
[5, 18, 24, 25] 31.0
[2, 3, 10, 25] -69.0
[4, 11, 15, 17] -24.0
[1, 15, 17, 19] 62.0
[8, 12, 19, 24] 82.0
[3, 6, 11, 20] 22.0
[4, 15, 17, 18] -23.0
[1, 2, 19, 23] -69.0
[4, 6, 17, 19] 5.0
[5, 20, 22, 25] -6.0
[4, 9, 12, 23] 14.0
[1, 14, 19, 22] 76.0
[4, 13, 18, 20] -82.0
[3, 6, 12, 17] 40.0
[3, 10, 12, 16] -50.0
[7, 9, 21, 23] 17.0
[10, 15, 16, 22] 50.0
[4, 9, 14, 20] 49.0
[3, 7, 16, 20] 54.0
[9, 13, 18, 24] 8.0
[2, 14, 19, 25] 6.0
