#Variables 40
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 80
Offset 0.0
[1, 18, 19, 30] 1.0
[4, 16, 28, 32] 86.0
[3, 5, 14, 26] 37.0
[7, 10, 18, 29] -78.0
[12, 21, 39, 40] -83.0
[2, 19, 34, 40] -75.0
[9, 20, 22, 30] 45.0
[1, 17, 26, 27] 57.0
[2, 29, 34, 36] 66.0
[7, 21, 23, 39] 57.0
[15, 18, 33, 35] -75.0
[7, 9, 34, 36] -62.0
[18, 23, 29, 32] 99.0
[10, 18, 25, 35] 30.0
[13, 20, 25, 40] -22.0
[4, 10, 14, 40] 64.0
[7, 8, 13, 28] 86.0
[5, 10, 25, 32] 42.0
[1, 9, 15, 36] -10.0
[1, 8, 12, 20] 39.0
[17, 31, 37, 39] 78.0
[2, 4, 9, 21] -7.0
[4, 10, 14, 36] -8.0
[5, 19, 31, 39] 24.0
[1, 4, 9, 38] 49.0
[4, 17, 19, 33] 9.0
[9, 24, 28, 34] 36.0
[11, 20, 22, 36] -55.0
[2, 7, 25, 36] 25.0
[10, 27, 29, 34] 67.0
[23, 26, 35, 36] 86.0
[15, 23, 27, 38] 61.0
[13, 14, 30, 36] 75.0
[3, 18, 23, 30] 36.0
[14, 26, 27, 36] -54.0
[1, 19, 27, 36] -78.0
[19, 21, 22, 33] -87.0
[10, 18, 24, 27] -52.0
[17, 22, 27, 28] 98.0
[11, 30, 33, 40] -54.0
[1, 4, 15, 33] -95.0
[18, 19, 27, 35] 62.0
[3, 17, 27, 35] 2.0
[1, 26, 30, 31] 82.0
[4, 19, 28, 29] -36.0
[20, 26, 29, 33] -93.0
[4, 24, 26, 35] -95.0
[1, 3, 24, 30] -100.0
[9, 18, 39, 40] -31.0
[11, 13, 18, 36] -1.0
[1, 25, 26, 30] -100.0
[7, 20, 33, 39] 93.0
[11, 14, 18, 32] -42.0
[5, 9, 21, 23] 72.0
[16, 19, 25, 34] -87.0
[14, 21, 25, 31] 10.0
[1, 4, 7, 37] 44.0
[3, 9, 36, 37] -65.0
[9, 19, 20, 31] 53.0
[3, 18, 23, 40] 79.0
[7, 19, 35, 36] -48.0
[2, 13, 35, 36] -32.0
[12, 26, 28, 36] -77.0
[7, 12, 21, 22] 57.0
[5, 10, 13, 33] 74.0
[3, 8, 24, 40] 77.0
[2, 16, 28, 39] 63.0
[7, 9, 18, 31] 97.0
[12, 21, 32, 35] -19.0
[9, 10, 11, 39] 87.0
[12, 18, 27, 37] 60.0
[2, 10, 28, 36] 88.0
[5, 10, 12, 21] 55.0
[1, 8, 31, 33] 83.0
[2, 12, 20, 22] 65.0
[19, 33, 34, 40] 43.0
[2, 6, 13, 19] -85.0
[9, 18, 27, 30] -60.0
[12, 18, 25, 32] -76.0
[10, 30, 31, 37] 76.0
