#Variables 35
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 150
Offset 0.0
[12, 29, 30, 34] 35.0
[8, 9, 23, 28] 5.0
[5, 7, 12, 23] -6.0
[1, 11, 27, 35] 28.0
[5, 6, 9, 10] 59.0
[9, 13, 16, 29] 55.0
[9, 10, 16, 31] -11.0
[8, 9, 18, 21] -93.0
[8, 21, 31, 33] -41.0
[14, 15, 17, 22] -57.0
[15, 21, 29, 33] -19.0
[15, 25, 30, 34] 36.0
[7, 19, 21, 31] -46.0
[4, 13, 15, 29] -62.0
[4, 23, 25, 30] 57.0
[5, 25, 28, 31] 48.0
[7, 9, 11, 30] -49.0
[15, 21, 27, 32] -52.0
[3, 4, 19, 21] 58.0
[1, 2, 6, 32] 16.0
[3, 6, 32, 35] 34.0
[5, 8, 15, 35] -75.0
[1, 2, 8, 34] -44.0
[1, 17, 24, 31] 40.0
[23, 25, 31, 33] -92.0
[8, 19, 22, 23] -81.0
[1, 20, 23, 32] -69.0
[22, 26, 30, 35] 3.0
[4, 8, 21, 29] -21.0
[6, 8, 16, 31] -79.0
[7, 9, 13, 35] -12.0
[2, 5, 30, 31] -7.0
[7, 12, 21, 24] 50.0
[1, 2, 6, 20] -95.0
[3, 8, 22, 35] 39.0
[8, 13, 17, 35] -81.0
[9, 13, 23, 35] -94.0
[2, 5, 6, 8] -98.0
[2, 17, 24, 25] 71.0
[1, 17, 27, 28] 7.0
[12, 14, 21, 28] -36.0
[3, 9, 12, 17] -39.0
[7, 25, 32, 35] -98.0
[5, 19, 20, 34] 22.0
[7, 11, 17, 25] -90.0
[2, 5, 7, 11] -10.0
[3, 9, 20, 35] -46.0
[4, 5, 9, 29] -80.0
[3, 4, 15, 30] 47.0
[10, 15, 29, 34] -46.0
[10, 13, 31, 33] 85.0
[7, 11, 14, 33] -47.0
[4, 15, 20, 35] -28.0
[3, 20, 27, 31] -99.0
[3, 10, 16, 26] -5.0
[17, 24, 33, 35] 22.0
[3, 4, 5, 22] -94.0
[1, 5, 23, 25] 53.0
[2, 6, 13, 26] -74.0
[7, 8, 17, 27] 69.0
[3, 12, 18, 30] 33.0
[3, 26, 29, 35] 92.0
[11, 24, 26, 32] 17.0
[7, 15, 26, 30] 82.0
[14, 17, 27, 30] -85.0
[3, 5, 9, 33] -55.0
[5, 10, 15, 27] 9.0
[2, 12, 29, 31] -32.0
[9, 25, 32, 34] 57.0
[2, 4, 19, 29] -99.0
[1, 17, 25, 31] -26.0
[15, 16, 20, 26] 83.0
[2, 3, 4, 13] 36.0
[19, 24, 25, 33] -57.0
[2, 7, 14, 27] 47.0
[9, 14, 22, 28] 33.0
[20, 21, 23, 27] 55.0
[8, 11, 19, 32] -63.0
[8, 10, 30, 32] -64.0
[6, 15, 20, 33] -9.0
[4, 15, 17, 30] 45.0
[4, 5, 13, 34] -12.0
[9, 13, 17, 28] 35.0
[2, 20, 24, 28] 97.0
[8, 17, 20, 33] 49.0
[8, 12, 27, 29] -44.0
[9, 15, 22, 34] -57.0
[10, 21, 22, 35] 30.0
[6, 30, 32, 33] 100.0
[3, 11, 29, 33] -43.0
[1, 7, 21, 32] -20.0
[7, 23, 26, 30] -86.0
[4, 11, 25, 35] -58.0
[1, 17, 21, 22] -13.0
[5, 11, 18, 29] 91.0
[3, 8, 13, 28] 63.0
[2, 17, 26, 35] -95.0
[5, 11, 13, 30] -29.0
[5, 11, 13, 35] -11.0
[3, 9, 13, 35] 63.0
[16, 17, 23, 31] 76.0
[12, 15, 26, 27] 92.0
[16, 25, 32, 33] -25.0
[6, 19, 21, 32] 85.0
[4, 19, 24, 34] 21.0
[3, 14, 20, 34] 86.0
[1, 10, 12, 22] 53.0
[3, 22, 27, 31] 6.0
[2, 8, 9, 22] -24.0
[3, 23, 28, 29] 97.0
[9, 22, 29, 35] 71.0
[3, 14, 21, 24] 79.0
[11, 17, 18, 20] 73.0
[15, 19, 24, 31] 41.0
[17, 24, 32, 33] -3.0
[16, 21, 22, 35] -90.0
[4, 12, 15, 27] -79.0
[7, 15, 16, 28] -86.0
[4, 7, 28, 31] 65.0
[11, 12, 16, 21] -88.0
[5, 13, 22, 25] -96.0
[6, 7, 14, 35] -29.0
[5, 15, 23, 32] 67.0
[5, 6, 22, 33] -8.0
[2, 6, 7, 10] 93.0
[1, 10, 19, 29] -73.0
[2, 13, 26, 28] 63.0
[2, 27, 33, 35] -62.0
[2, 5, 11, 15] -48.0
[1, 3, 31, 33] 46.0
[1, 24, 32, 34] -68.0
[7, 21, 24, 31] 29.0
[2, 5, 9, 21] 10.0
[16, 21, 25, 28] -46.0
[2, 16, 24, 26] -86.0
[3, 11, 16, 22] -90.0
[2, 12, 21, 24] -7.0
[1, 15, 16, 25] -70.0
[23, 26, 32, 34] 24.0
[6, 10, 14, 28] -3.0
[6, 23, 33, 34] -50.0
[2, 27, 31, 35] 28.0
[16, 28, 31, 35] 51.0
[6, 17, 25, 26] 81.0
[4, 12, 13, 28] 69.0
[12, 26, 27, 30] 39.0
[7, 10, 22, 30] -27.0
[1, 3, 8, 24] -83.0
[6, 10, 13, 35] 66.0
[3, 4, 10, 19] 45.0
