#Variables 25
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 90
Offset 0.0
[6, 7, 16, 23] 63.0
[4, 10, 11, 23] -75.0
[7, 16, 20, 21] -35.0
[18, 22, 23, 24] -13.0
[9, 12, 22, 25] 57.0
[4, 5, 9, 19] -20.0
[1, 7, 15, 16] -82.0
[7, 19, 21, 22] -82.0
[7, 11, 19, 21] -56.0
[4, 5, 19, 24] -64.0
[1, 10, 13, 21] -72.0
[2, 22, 23, 25] 5.0
[1, 7, 14, 18] 93.0
[5, 7, 13, 21] 55.0
[7, 12, 13, 15] 60.0
[17, 21, 23, 24] 1.0
[1, 11, 19, 22] -89.0
[3, 6, 17, 19] -94.0
[10, 12, 17, 23] -78.0
[9, 18, 23, 24] 5.0
[8, 10, 11, 18] 24.0
[6, 15, 22, 24] 45.0
[1, 2, 20, 24] -84.0
[12, 16, 18, 24] 60.0
[15, 19, 20, 23] 85.0
[9, 11, 14, 18] 86.0
[5, 6, 13, 17] 15.0
[1, 5, 16, 25] -56.0
[3, 5, 7, 8] 60.0
[5, 12, 22, 23] -76.0
[4, 12, 13, 16] -53.0
[8, 9, 10, 24] 3.0
[4, 5, 16, 19] -39.0
[6, 9, 10, 21] -56.0
[4, 9, 11, 14] 99.0
[9, 10, 17, 20] -36.0
[8, 10, 16, 23] 61.0
[6, 8, 24, 25] -7.0
[1, 3, 7, 9] 79.0
[6, 10, 13, 23] 33.0
[1, 5, 6, 24] 20.0
[5, 16, 17, 18] 79.0
[16, 22, 23, 25] -19.0
[4, 9, 17, 22] 51.0
[1, 18, 20, 25] 90.0
[17, 19, 22, 25] -18.0
[1, 7, 14, 22] -14.0
[1, 6, 19, 23] 55.0
[6, 15, 16, 23] -71.0
[7, 9, 16, 21] -46.0
[13, 17, 18, 25] -69.0
[1, 12, 14, 20] -13.0
[5, 6, 9, 24] 94.0
[6, 12, 14, 25] 5.0
[10, 11, 21, 24] -28.0
[2, 7, 13, 20] -25.0
[2, 8, 16, 19] -14.0
[1, 2, 6, 13] -85.0
[8, 10, 14, 24] -8.0
[2, 5, 11, 14] -100.0
[6, 18, 22, 23] 90.0
[1, 12, 19, 20] -64.0
[7, 12, 14, 18] -98.0
[2, 5, 23, 25] -54.0
[7, 12, 14, 21] -95.0
[9, 22, 23, 25] -100.0
[4, 22, 23, 24] -61.0
[7, 8, 23, 25] 95.0
[1, 5, 7, 23] -26.0
[4, 9, 23, 25] -93.0
[1, 4, 15, 23] -83.0
[5, 6, 10, 15] 81.0
[17, 18, 20, 24] -11.0
[2, 8, 9, 23] -62.0
[10, 16, 18, 22] 50.0
[2, 4, 17, 20] 60.0
[3, 5, 7, 19] -49.0
[11, 13, 16, 25] 98.0
[1, 6, 18, 19] 1.0
[6, 16, 17, 23] 41.0
[2, 16, 20, 21] -57.0
[7, 14, 15, 21] 78.0
[4, 11, 19, 23] 75.0
[6, 8, 13, 15] -3.0
[5, 11, 14, 23] -84.0
[2, 6, 9, 14] -47.0
[7, 17, 22, 25] 79.0
[9, 15, 16, 21] -51.0
[1, 19, 20, 22] 59.0
[1, 11, 18, 19] 86.0
