#Variables 40
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 110
Offset 0.0
[2, 6, 9, 22] -30.0
[12, 13, 19, 31] -47.0
[11, 17, 23, 36] 37.0
[14, 26, 34, 40] -2.0
[2, 5, 17, 38] -59.0
[13, 18, 20, 23] -91.0
[4, 7, 8, 24] -82.0
[7, 9, 15, 24] 35.0
[2, 13, 23, 28] 69.0
[5, 16, 17, 24] 74.0
[8, 14, 27, 28] 99.0
[1, 4, 15, 38] -94.0
[25, 34, 35, 40] 87.0
[32, 33, 36, 37] 96.0
[3, 10, 11, 24] 12.0
[16, 18, 28, 40] 77.0
[3, 11, 27, 29] 25.0
[1, 19, 20, 29] -55.0
[23, 24, 35, 37] -5.0
[4, 14, 16, 24] 13.0
[3, 17, 20, 24] 8.0
[2, 11, 12, 20] 94.0
[27, 29, 35, 36] -87.0
[31, 33, 35, 38] -61.0
[7, 12, 16, 23] 78.0
[9, 15, 21, 31] -51.0
[1, 3, 8, 27] 17.0
[6, 21, 25, 38] -55.0
[1, 2, 7, 11] 68.0
[5, 9, 11, 25] 18.0
[18, 20, 27, 38] -46.0
[3, 9, 16, 37] -13.0
[5, 6, 18, 35] -41.0
[9, 15, 30, 36] 53.0
[3, 6, 12, 23] -2.0
[3, 4, 16, 19] 70.0
[11, 28, 32, 34] -21.0
[10, 31, 32, 35] -46.0
[1, 20, 33, 37] 93.0
[5, 21, 37, 38] 77.0
[2, 31, 36, 37] 79.0
[9, 14, 15, 32] -88.0
[15, 31, 35, 37] -46.0
[2, 14, 19, 29] 93.0
[4, 7, 9, 34] 14.0
[3, 34, 35, 40] 83.0
[7, 9, 15, 35] 73.0
[6, 10, 23, 36] 65.0
[16, 22, 28, 32] -40.0
[14, 23, 28, 30] -5.0
[8, 13, 20, 35] 40.0
[31, 33, 34, 35] -89.0
[3, 5, 17, 35] -7.0
[20, 25, 26, 36] -52.0
[7, 18, 35, 38] 52.0
[3, 4, 21, 35] 28.0
[6, 11, 29, 32] 9.0
[12, 32, 34, 36] 98.0
[5, 8, 15, 23] 77.0
[8, 28, 35, 38] 69.0
[4, 26, 27, 36] 78.0
[15, 20, 21, 37] 75.0
[4, 10, 24, 40] -41.0
[2, 23, 32, 36] -76.0
[18, 22, 25, 35] -83.0
[13, 28, 31, 36] 91.0
[8, 16, 17, 29] 19.0
[1, 11, 24, 38] -17.0
[4, 14, 18, 26] 68.0
[3, 20, 36, 40] 52.0
[8, 21, 27, 32] -85.0
[6, 20, 27, 32] 10.0
[4, 10, 23, 37] 25.0
[7, 20, 32, 39] 49.0
[8, 21, 32, 34] -8.0
[24, 28, 33, 39] 90.0
[3, 16, 20, 27] 9.0
[7, 27, 32, 34] 81.0
[5, 22, 27, 38] 74.0
[13, 14, 24, 35] -59.0
[7, 13, 21, 23] -49.0
[15, 16, 29, 39] 81.0
[1, 10, 13, 25] -3.0
[24, 30, 31, 33] -62.0
[1, 6, 24, 37] 24.0
[9, 21, 25, 39] 0.0
[14, 16, 24, 29] -83.0
[4, 5, 20, 24] -82.0
[9, 14, 29, 34] -33.0
[13, 20, 21, 26] -63.0
[11, 17, 31, 33] 61.0
[9, 16, 32, 33] -37.0
[19, 27, 28, 30] -58.0
[2, 29, 33, 38] -98.0
[17, 33, 38, 39] -91.0
[10, 20, 38, 39] 72.0
[6, 7, 13, 25] 34.0
[3, 17, 23, 38] -49.0
[2, 8, 21, 39] -35.0
[5, 21, 30, 36] 69.0
[2, 5, 23, 35] -10.0
[7, 13, 33, 37] 62.0
[8, 10, 11, 19] -51.0
[13, 14, 21, 29] 92.0
[18, 19, 27, 39] -84.0
[1, 7, 28, 40] -83.0
[1, 21, 25, 36] 54.0
[3, 10, 12, 16] 79.0
[8, 26, 30, 31] 27.0
[6, 15, 19, 38] -36.0
