#Variables 40
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 90
Offset 0.0
[7, 12, 13, 19] -1.0
[27, 29, 30, 37] -50.0
[9, 21, 29, 37] -84.0
[3, 23, 27, 39] -82.0
[3, 24, 27, 29] -41.0
[23, 30, 31, 35] 42.0
[3, 5, 33, 39] 87.0
[7, 25, 30, 34] 10.0
[6, 9, 13, 30] 89.0
[11, 15, 28, 29] 89.0
[3, 28, 36, 40] -79.0
[1, 6, 11, 15] 52.0
[2, 3, 23, 24] -75.0
[11, 26, 29, 30] -91.0
[8, 17, 25, 28] -53.0
[1, 2, 21, 38] 2.0
[3, 16, 29, 40] -39.0
[1, 3, 25, 33] -9.0
[1, 23, 31, 36] -53.0
[12, 30, 31, 33] -71.0
[3, 6, 25, 40] 13.0
[2, 10, 13, 32] -35.0
[2, 27, 32, 36] -1.0
[4, 15, 16, 33] 25.0
[3, 9, 14, 19] 54.0
[3, 23, 32, 38] 47.0
[2, 32, 34, 37] -88.0
[13, 14, 17, 24] 31.0
[1, 3, 22, 30] 23.0
[11, 14, 17, 34] 76.0
[2, 8, 12, 28] 83.0
[2, 8, 22, 33] 21.0
[1, 15, 26, 27] -89.0
[8, 9, 13, 16] 79.0
[8, 30, 33, 39] 27.0
[16, 20, 25, 36] 53.0
[2, 10, 16, 32] -16.0
[13, 18, 33, 38] 86.0
[2, 7, 18, 37] -92.0
[3, 8, 25, 37] -87.0
[8, 16, 24, 36] 49.0
[23, 25, 31, 34] -49.0
[7, 8, 34, 38] 39.0
[10, 11, 17, 40] 17.0
[3, 4, 23, 28] 10.0
[4, 23, 37, 38] 72.0
[1, 9, 12, 17] -35.0
[12, 19, 37, 38] -59.0
[3, 19, 23, 32] -85.0
[9, 14, 33, 37] -34.0
[5, 10, 25, 38] -71.0
[16, 29, 32, 39] -81.0
[19, 22, 34, 36] 25.0
[7, 10, 25, 33] 93.0
[17, 26, 27, 39] -29.0
[6, 19, 24, 36] 7.0
[4, 10, 16, 19] -74.0
[10, 12, 36, 39] -100.0
[20, 28, 32, 33] 37.0
[24, 28, 34, 37] -82.0
[2, 8, 24, 26] 7.0
[12, 18, 25, 31] 72.0
[12, 15, 27, 34] 16.0
[1, 5, 15, 23] 97.0
[2, 20, 28, 35] -46.0
[5, 10, 25, 37] -75.0
[10, 13, 19, 26] -80.0
[18, 30, 37, 38] 32.0
[3, 26, 34, 35] -63.0
[1, 2, 20, 28] 76.0
[8, 23, 26, 34] 21.0
[3, 13, 22, 39] 86.0
[3, 26, 28, 30] 16.0
[2, 12, 19, 28] 8.0
[6, 12, 26, 27] -22.0
[2, 17, 18, 40] 49.0
[8, 12, 22, 25] -1.0
[5, 15, 20, 34] -58.0
[11, 23, 26, 29] -69.0
[16, 21, 34, 40] -2.0
[14, 19, 20, 40] -52.0
[16, 27, 32, 34] -49.0
[4, 5, 18, 31] -59.0
[5, 21, 35, 36] 24.0
[1, 8, 14, 34] 33.0
[1, 14, 23, 36] -78.0
[3, 9, 13, 30] 93.0
[3, 9, 14, 25] -95.0
[4, 11, 26, 28] -78.0
[8, 22, 24, 31] -60.0
