#Variables 35
#Constraints 0
Objsense Min
VariablesInfo
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
0.0 1.0 Cont
Objective 60
Offset 0.0
[20, 21, 30, 33] -99.0
[1, 7, 11, 21] 38.0
[4, 8, 18, 35] -89.0
[7, 9, 26, 31] -89.0
[8, 9, 22, 27] -7.0
[1, 3, 6, 34] -2.0
[4, 9, 27, 35] -93.0
[12, 27, 30, 34] 68.0
[4, 5, 8, 32] -64.0
[1, 19, 34, 35] 97.0
[1, 3, 27, 35] -81.0
[4, 25, 28, 31] 2.0
[18, 23, 31, 35] 83.0
[17, 19, 27, 30] -85.0
[13, 25, 29, 34] 42.0
[1, 8, 27, 35] -76.0
[3, 14, 15, 21] -34.0
[4, 6, 8, 19] -59.0
[4, 5, 13, 14] 6.0
[12, 19, 28, 31] 74.0
[2, 3, 25, 34] -90.0
[11, 17, 19, 21] 90.0
[9, 13, 24, 35] -68.0
[10, 17, 21, 26] 24.0
[17, 21, 24, 29] -9.0
[6, 7, 9, 27] -59.0
[4, 15, 17, 20] 17.0
[14, 15, 21, 32] 59.0
[2, 10, 12, 16] -37.0
[13, 17, 24, 26] -26.0
[5, 15, 17, 29] 80.0
[8, 17, 30, 34] 77.0
[9, 13, 20, 26] -24.0
[2, 19, 26, 32] 45.0
[14, 23, 26, 32] 38.0
[17, 20, 26, 32] -27.0
[4, 9, 10, 24] 19.0
[3, 12, 32, 35] -70.0
[2, 4, 16, 22] -48.0
[6, 7, 28, 32] 90.0
[9, 24, 27, 33] -14.0
[6, 10, 11, 26] 99.0
[8, 14, 21, 33] 32.0
[5, 15, 16, 24] 58.0
[17, 27, 30, 31] -72.0
[4, 8, 24, 29] 30.0
[1, 5, 19, 21] 50.0
[2, 4, 6, 26] 16.0
[6, 12, 26, 31] 14.0
[2, 5, 14, 31] 20.0
[1, 10, 11, 18] 77.0
[1, 7, 11, 15] -71.0
[11, 12, 18, 25] 52.0
[13, 14, 18, 28] 68.0
[4, 17, 28, 32] -44.0
[5, 12, 14, 22] 33.0
[1, 9, 11, 21] 31.0
[1, 13, 19, 30] 23.0
[5, 12, 13, 32] -84.0
[13, 19, 22, 31] -85.0
